init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2007-jul20,ens1,200708,0.27574,0.31927,-0.54768,-0.32334,-0.60422,0.16242,-0.15598,-0.58180,-0.02418,-0.49872
2007-jul25,ens1,200708,-0.22452,-0.46273,-1.13935,-0.92992,0.72382,0.48097,-0.68179,-0.05377,0.20069,-0.69466
2007-jul30,ens1,200708,0.66469,-0.44406,-0.36871,-0.48300,-0.17635,0.23689,-0.15356,-0.72300,0.02270,-0.92587
2007-aug14,ens1,200709,0.27382,-0.31540,-0.00971,0.96925,0.42759,2.46543,0.40802,0.97477,-0.01275,0.45627
2007-aug19,ens1,200709,0.78595,0.30494,0.20852,-0.64461,0.89359,0.82207,0.29169,-0.07325,0.38304,-0.11004
2007-aug24,ens1,200709,1.13120,0.27883,-0.86999,-0.11692,2.05318,-0.98984,0.87893,0.93732,-1.24157,-0.60020
2007-aug29,ens1,200709,1.24953,0.51177,-0.00475,-0.64817,0.21431,1.26854,0.08850,-0.27392,0.86303,0.83970
2008-jun15,ens1,200807,-0.62852,-0.53266,-0.78931,-0.25674,-0.15076,-0.29022,-0.69637,1.78472,0.01517,-0.73780
2008-jun20,ens1,200807,0.63867,-0.25211,-0.33542,-0.53088,-0.85758,-1.13076,-0.99051,0.84394,-1.30704,-1.59246
2008-jun25,ens1,200807,-0.08727,-0.58241,0.01415,-0.60592,0.11507,0.09116,0.01568,-0.68511,0.65281,-0.76390
2008-jun30,ens1,200807,-0.67847,0.19009,-1.01017,-0.87187,-1.10344,-0.66262,-0.76111,-0.28026,-1.35094,-0.73881
2008-jul15,ens1,200808,1.12789,0.15381,0.20521,-0.22705,0.58785,0.61436,-0.16273,-0.58471,0.08559,-0.54311
2008-jul20,ens1,200808,-0.47401,-0.38326,0.09399,0.71718,0.22009,-0.82773,-0.86655,0.80878,0.35945,-0.40462
2008-jul25,ens1,200808,0.23562,0.66339,0.61605,0.12063,-0.49495,-0.97777,0.34583,-1.63334,0.55865,-0.52358
2008-jul30,ens1,200808,-1.83235,-0.99308,-1.57644,-0.78183,-0.84095,-0.74873,-1.37921,0.87317,-0.22516,-0.64234
2008-aug14,ens1,200809,0.21402,1.40537,0.30325,-0.40622,0.85657,-0.68417,0.05832,-0.21597,0.99847,-0.36412
2008-aug19,ens1,200809,0.26319,1.01795,0.63671,0.27677,-0.38715,-1.23120,-0.20937,-0.89362,-0.19034,0.09020
2008-aug24,ens1,200809,-0.07603,-0.25275,0.34838,0.43442,-0.10088,-0.03565,-0.38439,-0.04138,0.68458,-0.05854
2008-aug29,ens1,200809,-2.44841,-2.25820,-1.84076,-1.60042,-1.02539,-1.49143,-1.75689,0.29647,0.23341,-0.40132
2009-jun15,ens1,200907,0.46532,-0.44855,-0.09708,-0.13986,0.59982,0.38989,0.50112,0.02151,-0.94492,-0.60549
2009-jun20,ens1,200907,-0.04361,-1.31620,0.24310,0.63709,-0.89277,-1.93145,-1.26726,-0.72424,-0.05712,1.49311
2009-jun25,ens1,200907,-0.22611,-0.98575,-0.33111,-0.37070,-0.02949,-0.63463,-1.25034,-0.14540,0.46466,-0.42942
2009-jun30,ens1,200907,-0.34850,-0.89845,-0.17321,-1.06267,-0.48091,1.05188,-1.01017,-1.31378,0.71859,-0.98662
2009-jul15,ens1,200908,0.04206,-0.67186,-0.66769,0.80205,-1.05061,-1.28417,0.76384,0.57711,-0.13843,0.26325
2009-jul20,ens1,200908,0.81409,-0.28205,-0.12478,-1.09367,-0.07671,0.07904,-0.54812,0.01453,0.46923,-0.22938
2009-jul25,ens1,200908,-0.71748,0.53501,-0.17884,-0.32703,0.08807,-0.22710,-0.69792,1.33665,1.34029,-0.24418
2009-jul30,ens1,200908,-0.04910,-0.09554,0.39949,0.12023,-0.82367,0.05282,-0.32713,1.07321,-0.14068,0.98438
2009-aug14,ens1,200909,-0.58187,0.30699,-0.34932,0.19947,0.77335,-1.07002,-0.06126,1.14872,0.19315,-0.65274
2009-aug19,ens1,200909,-0.26358,0.32629,0.86758,-2.07186,-0.62418,0.18139,-1.13903,0.78543,-0.87464,0.17547
2009-aug24,ens1,200909,1.56579,0.11934,-0.33226,-0.87940,0.80633,-1.32326,-0.31358,-0.20335,0.35029,0.55127
2009-aug29,ens1,200909,0.40050,-0.65130,0.31978,-0.93330,0.66696,-0.27123,-1.29380,1.00179,1.10612,0.68091
2010-jun15,ens1,201007,0.25553,-0.30026,-0.47989,-0.11305,0.42818,1.73027,0.60830,-0.82805,0.36326,-0.86563
2010-jun20,ens1,201007,0.83404,0.38839,0.92802,1.41630,0.09268,-0.71937,1.39326,-0.11392,0.57946,-0.29996
2010-jun25,ens1,201007,-0.12554,-0.95301,-0.48099,-0.57372,1.06784,0.44399,0.12520,-0.13347,0.56037,-1.56656
2010-jun30,ens1,201007,0.77653,0.49119,1.08637,0.62495,0.40121,-0.70534,0.10878,0.54398,0.77060,-1.42076
2010-jul15,ens1,201008,0.65609,-0.05240,0.13332,-0.05442,-0.82712,-0.38954,0.40217,-0.11107,0.05530,-0.31879
2010-jul20,ens1,201008,-0.93642,-1.02540,-0.39056,-0.30140,0.65328,0.60728,-0.37725,-0.00312,1.66528,0.73731
2010-jul25,ens1,201008,-0.37690,-0.96334,-0.62199,-0.07317,0.46143,-0.14592,0.48557,1.46515,0.73070,-0.33610
2010-jul30,ens1,201008,-0.14902,-0.52396,-0.24956,2.01417,-0.38193,-0.90295,1.32154,0.17042,0.41695,0.63162
2010-aug14,ens1,201009,-0.37584,0.38678,0.30627,0.79134,-0.31536,1.00481,1.79758,-0.45743,1.11095,1.23357
2010-aug19,ens1,201009,0.45644,-0.66648,-1.24016,0.16195,0.32712,0.96868,1.04937,0.23884,0.33362,-1.70164
2010-aug24,ens1,201009,-0.04355,0.53610,-0.14035,-0.83584,-0.26659,-1.39527,0.37645,-2.07872,0.06325,0.11614
2010-aug29,ens1,201009,0.55549,-0.38556,-0.02491,-0.29439,-0.12036,-1.78101,1.38049,-0.69033,1.28866,-0.59053
2011-jun15,ens1,201107,-0.61412,-0.38419,-0.29974,0.41974,-0.55058,0.13251,1.32110,1.07432,-0.35867,-1.16780
2011-jun20,ens1,201107,-1.03851,0.20839,-0.08645,0.65185,0.43170,0.57588,0.32770,-0.06384,0.33280,-1.62283
2011-jun25,ens1,201107,-1.07432,-1.10250,-0.75330,-0.05144,0.34725,0.16220,-0.06770,0.58044,0.44140,0.06803
2011-jun30,ens1,201107,0.33835,-1.22609,0.05087,-0.18979,-0.13248,-0.40221,0.36349,-0.93953,-0.78599,-0.74325
2011-jul15,ens1,201108,-0.85949,0.00271,-0.94509,-0.27800,0.59642,0.61600,0.42297,1.32623,-0.12435,-0.35408
2011-jul20,ens1,201108,-1.45442,-0.68384,0.37141,0.21925,0.40510,-0.66530,-0.07572,-0.07589,0.41175,-1.70265
2011-jul25,ens1,201108,-1.00206,0.24757,-1.12633,-0.20978,-0.56036,-0.08991,0.94583,1.21980,0.23125,-1.08052
2011-jul30,ens1,201108,-1.68742,-1.72847,-0.97538,-1.20897,-0.49567,-0.35660,-0.33571,-0.57711,0.38475,-0.27817
2011-aug14,ens1,201109,0.38728,0.58426,-0.69408,0.00143,-0.59230,0.60928,1.13189,0.02826,-0.06179,0.38531
2011-aug19,ens1,201109,-0.14016,-1.23335,-0.39536,-0.44688,-0.12983,-1.12229,-0.21913,-0.46597,-1.58510,-0.56307
2011-aug24,ens1,201109,0.76640,0.81269,0.06334,-0.10479,-0.05667,0.75465,0.59093,-0.62473,0.70878,-1.26496
2011-aug29,ens1,201109,-0.48519,-0.62131,1.05266,-0.24373,-0.47750,0.55438,0.21579,1.26031,0.82736,0.31929
2012-jun15,ens1,201207,-1.50400,0.77438,-0.55201,0.94355,0.18167,0.79631,1.10432,1.60067,0.56504,0.33941
2012-jun20,ens1,201207,-1.22999,-0.27325,-0.34617,0.15884,-0.29949,-0.45980,0.62554,0.47327,-0.95472,-0.33811
2012-jun25,ens1,201207,-1.92739,-1.05062,-0.34205,0.19579,-0.27831,0.37847,0.06344,0.98164,-0.02532,0.64101
2012-jun30,ens1,201207,0.06190,0.86541,0.75089,0.13583,0.96066,0.21495,0.64103,0.14397,0.98437,0.00739
2012-jul15,ens1,201208,-2.49022,-1.29727,-1.40385,-0.65221,-1.27521,0.66131,-0.45146,1.54240,-0.28503,0.58397
2012-jul20,ens1,201208,-0.98951,-0.66230,-0.24885,-0.31623,0.08705,0.18043,0.39057,-0.26902,0.36515,1.10133
2012-jul25,ens1,201208,0.15627,0.19858,0.27578,-0.18376,-0.97278,0.43867,0.95460,-0.18871,-0.74247,0.21529
2012-jul30,ens1,201208,-0.42825,-0.39221,-0.00022,0.17329,-0.72201,-0.54673,0.72528,-0.77954,-0.05809,-1.08334
2012-aug14,ens1,201209,-0.80256,-0.35446,-2.09202,-1.34829,-0.32406,-1.64197,0.88292,-0.57333,-0.01606,-1.75416
2012-aug19,ens1,201209,0.03008,-0.25310,0.95268,1.63820,0.36137,-0.25806,-0.14467,1.73446,0.39775,0.53850
2012-aug24,ens1,201209,-1.01349,0.35647,0.35443,1.10720,0.63450,1.15598,-0.27617,-0.80343,0.42687,-0.99235
2012-aug29,ens1,201209,0.91278,1.43416,0.63932,0.26674,2.27796,0.77960,0.31612,0.67099,1.66250,-0.46529
2013-jun15,ens1,201307,-1.46685,-0.20811,-0.26262,0.06151,-0.82757,-0.83384,0.48592,0.78395,0.79731,0.57330
2013-jun20,ens1,201307,0.66079,-0.46503,0.26911,-0.05492,0.05608,0.99065,0.85720,0.70676,-0.66440,-1.48021
2013-jun25,ens1,201307,0.39230,1.61779,0.16842,0.68146,-0.25776,0.11925,1.17585,1.14623,-1.08706,0.22393
2013-jun30,ens1,201307,0.60691,0.88533,0.24601,0.31424,0.17618,0.16303,1.12767,0.08476,0.13866,-0.48845
2013-jul15,ens1,201308,0.03364,0.20950,0.81503,0.16360,-0.11382,0.77245,0.09492,0.38500,-0.26870,-0.04676
2013-jul20,ens1,201308,-0.71190,0.37753,-0.46037,-0.22284,-0.52928,1.04736,0.34529,1.16959,-0.20754,-0.59540
2013-jul25,ens1,201308,-1.23265,1.04833,0.23112,0.55072,0.31955,0.33421,0.09879,0.78092,0.61670,0.46263
2013-jul30,ens1,201308,-0.14894,0.68635,1.07501,0.55101,0.32079,0.87341,-0.62974,-0.45389,1.02060,0.83967
2013-aug14,ens1,201309,1.58286,0.89237,0.68476,0.57082,1.21103,-0.00942,1.08935,-0.28585,0.76464,-0.06689
2013-aug19,ens1,201309,0.57118,-0.36975,-0.09591,0.10040,0.10948,0.04077,0.92706,-0.82205,0.98667,-0.91281
2013-aug24,ens1,201309,0.84113,0.19547,0.60201,0.84188,-0.33678,0.43865,1.23643,-1.75856,0.80999,0.89287
2013-aug29,ens1,201309,0.25223,-0.80698,-0.78441,0.66413,0.92002,0.19732,0.82207,-0.48443,-0.64556,-1.77159
2014-jun15,ens1,201407,1.38220,0.88853,1.07141,1.09407,0.50147,-0.53548,1.00448,-0.15613,0.76324,0.24651
2014-jun20,ens1,201407,-0.25034,-0.38012,-0.25410,0.81718,-0.22684,-0.82160,0.40343,-0.06379,-0.08828,-1.68154
2014-jun25,ens1,201407,0.74550,0.25514,0.77028,0.94064,0.04197,-1.26418,0.33753,-0.48695,0.45632,0.37066
2014-jun30,ens1,201407,1.45927,0.13014,0.34167,0.97631,0.59132,1.08241,0.57053,-1.32990,-0.28576,-0.23446
2014-jul15,ens1,201408,0.39680,-0.21964,1.03713,1.09498,0.15741,1.36130,0.59616,-0.49885,0.24434,-0.10655
2014-jul20,ens1,201408,-0.40217,-0.63542,1.38550,0.41756,0.45927,0.04006,-0.84912,-0.29361,0.98791,0.13830
2014-jul25,ens1,201408,0.66357,0.48227,0.58490,0.87642,1.50790,0.58000,-0.85215,-0.74387,0.71094,0.69762
2014-jul30,ens1,201408,0.66109,1.64355,1.11380,0.62621,0.95904,-0.52568,-0.27141,-0.05009,-0.48502,1.15364
2014-aug14,ens1,201409,-0.86209,-0.35551,-0.67973,-0.24500,-0.26761,-0.23133,1.12659,-0.47535,0.70923,1.82386
2014-aug19,ens1,201409,0.57950,-0.36821,-0.36940,-0.69949,1.31674,-1.06504,0.42608,-0.52443,-0.52235,-0.77062
2014-aug24,ens1,201409,0.70030,0.87483,0.66715,0.11321,-0.43545,0.03640,0.56158,-0.61042,0.92863,1.13451
2014-aug29,ens1,201409,0.89238,0.55304,1.70888,-0.94459,-0.14991,-1.50732,-0.74214,-0.37841,1.03724,2.31090
2015-jun15,ens1,201507,0.92710,0.55599,0.85932,0.78469,1.50872,0.55417,1.00188,-0.71432,0.32545,0.42521
2015-jun20,ens1,201507,0.37058,-1.10019,-0.60979,-0.10486,0.77771,0.22268,0.31256,0.05706,-0.73311,1.27498
2015-jun25,ens1,201507,0.29982,-1.43795,0.07874,-0.58067,0.71149,0.23247,-0.37711,-0.22025,0.67674,0.77859
2015-jun30,ens1,201507,-1.20754,-1.45796,-0.50856,-1.20096,0.46212,0.08029,-1.34681,0.44132,1.00395,1.46618
2015-jul15,ens1,201508,0.18648,-0.88245,-0.66875,0.71468,-0.21735,-1.23744,0.77008,-1.13693,0.24276,0.54402
2015-jul20,ens1,201508,-0.38658,-0.05309,-0.26766,-0.00545,0.10555,-0.38519,0.78101,-0.85058,0.02321,1.55359
2015-jul25,ens1,201508,0.75994,1.08257,1.26228,0.42922,0.28184,0.65718,0.64851,0.26761,0.62964,0.39575
2015-jul30,ens1,201508,-0.71045,-0.92858,0.10761,-0.73842,0.32686,0.10612,-0.35106,0.61630,0.48986,-0.28088
2015-aug14,ens1,201509,0.23660,-0.19523,1.70509,0.13829,-1.09131,-0.48856,0.08735,0.43476,1.06211,0.98026
2015-aug19,ens1,201509,-0.53357,0.80640,0.47988,-0.06977,1.20212,-0.18141,0.81799,-0.14478,1.46745,-0.07266
2015-aug24,ens1,201509,-0.12049,-0.20268,-0.08391,0.33665,0.14948,0.31730,0.95701,0.25912,0.41871,0.06018
2015-aug29,ens1,201509,-1.13877,-1.02579,0.30430,-0.68067,-0.21630,0.38729,0.22801,-0.13743,0.63052,0.69330
2016-jun15,ens1,201607,-0.45221,0.07333,-0.35065,0.56642,0.45319,1.32179,1.32580,0.02410,0.47300,-0.30166
2016-jun20,ens1,201607,-0.17365,-0.56194,0.88749,0.29339,1.09432,0.51067,-0.29895,-0.66519,1.31501,0.92682
2016-jun25,ens1,201607,0.53074,-0.13648,0.90761,0.72903,0.82826,-0.35339,0.56737,0.26834,1.36718,0.40999
2016-jun30,ens1,201607,0.71044,1.16192,0.80451,0.72653,0.85420,0.50358,1.11957,-0.04133,-0.41610,-0.31229
2016-jul15,ens1,201608,-1.78713,-0.90442,0.29816,1.11163,1.48115,-0.47078,1.04682,1.83365,2.31345,-0.33596
2016-jul20,ens1,201608,-0.12275,0.46924,0.34621,1.50515,0.78276,0.51208,0.94428,0.84973,0.17783,0.02146
2016-jul25,ens1,201608,-0.92692,-0.89215,0.07932,0.17758,0.54222,-0.71510,0.29280,0.09892,1.06011,-0.60656
2016-jul30,ens1,201608,-0.44849,1.24916,0.49917,1.73020,1.15720,-0.49561,1.17298,0.92914,1.48303,0.50697
2016-aug14,ens1,201609,-0.84696,-0.78351,-0.33962,0.45139,0.85172,0.33776,1.03006,-0.30434,0.16032,-0.93789
2016-aug19,ens1,201609,-1.69083,-1.38881,-0.55381,-0.49998,0.48168,0.15090,-0.67407,1.97035,0.16334,0.04580
2016-aug24,ens1,201609,0.15458,-0.18931,0.37429,0.15801,1.90130,0.56622,0.61335,-0.08318,1.24888,0.07574
2016-aug29,ens1,201609,0.55095,0.06362,0.71605,1.59431,0.61640,0.54746,1.12096,-0.42778,0.72572,1.14357
2017-jun15,ens1,201707,0.08818,-1.36668,-0.73370,-0.26448,1.39045,-0.01949,0.23037,0.26906,0.73775,-0.20852
2017-jun20,ens1,201707,0.88822,-1.06827,0.28040,-0.98534,1.14917,0.99971,-0.07794,0.28844,-0.38550,0.60786
2017-jun25,ens1,201707,0.45024,1.09418,1.35304,0.42638,-0.68836,-0.63822,1.67204,0.08663,0.33502,1.31198
2017-jun30,ens1,201707,0.16518,-1.91480,-0.08772,0.52054,0.10010,0.12081,0.29489,0.68460,-0.56261,-0.14531
2017-jul15,ens1,201708,-0.62835,-1.01927,0.59254,-0.15968,-0.62136,0.08685,-0.32528,0.12025,0.01922,0.54729
2017-jul20,ens1,201708,0.37879,0.72830,1.03762,0.44186,-0.24447,0.44800,1.41149,0.63498,0.56814,0.47079
2017-jul25,ens1,201708,0.97330,-0.00743,-0.66591,-0.40333,0.75598,0.53106,0.60112,0.32931,-0.73403,0.30124
2017-jul30,ens1,201708,-0.26511,-0.67326,-0.61020,0.09630,1.43293,0.70741,0.34791,0.25475,0.12101,1.52022
2017-aug14,ens1,201709,0.11832,0.12247,1.48025,1.94884,0.47452,0.82778,-0.69505,-0.71118,0.16936,0.76557
2017-aug19,ens1,201709,1.26353,0.99869,0.87314,-0.80177,0.11528,0.40410,-0.43713,0.60185,0.15041,-0.12019
2017-aug24,ens1,201709,0.15892,0.48945,-0.02500,-0.70240,0.73870,-0.34808,-0.09444,0.27534,-0.37572,-0.87415
2017-aug29,ens1,201709,-0.24530,0.05873,-0.56236,0.63202,0.46260,-0.92961,0.73521,0.30810,-1.00615,-0.55535
2018-jun15,ens1,201807,-0.95415,-1.29552,-0.70222,0.03588,-0.51555,-0.51077,0.12624,0.81053,0.48584,1.56777
2018-jun20,ens1,201807,0.46629,1.18619,0.74655,0.12568,1.19922,0.57992,0.98313,-0.57678,1.35361,-0.49111
2018-jun25,ens1,201807,-0.79986,0.15663,-0.11895,0.24773,0.11123,-0.68887,0.83273,0.89607,0.87279,-0.32822
2018-jun30,ens1,201807,0.66493,0.72238,1.46983,0.03275,1.10629,0.41455,1.20366,-1.41468,1.78990,-0.28136
2018-jul15,ens1,201808,-0.23465,0.79166,0.40707,0.83672,0.70855,-1.56069,0.75826,0.97207,-0.03607,-0.24281
2018-jul20,ens1,201808,-1.08615,-0.85264,-0.17182,-0.50495,-0.10521,-0.91730,0.27725,-0.33328,0.57333,-0.89240
2018-jul25,ens1,201808,-0.26036,-1.51648,0.50795,-0.36723,-1.12091,-0.88567,-0.62941,-0.36899,-0.47888,0.13258
2018-jul30,ens1,201808,0.83414,-0.03072,1.53371,-1.20886,-0.03976,0.08667,0.57521,-1.91300,-0.01141,0.05010
2018-aug14,ens1,201809,-0.20831,0.47160,0.17964,-0.49962,0.29640,-0.77549,-0.26167,-1.30520,-0.13389,0.03747
2018-aug19,ens1,201809,0.59879,0.68991,1.25235,-1.03596,-1.21098,0.72985,0.58188,-1.72340,-0.74360,0.06444
2018-aug24,ens1,201809,1.33937,2.62196,0.97812,-0.20542,2.21848,1.89772,1.09407,-1.08328,2.20851,0.07052
2018-aug29,ens1,201809,-0.71396,0.50122,0.59789,-0.23016,-0.64046,0.12597,0.28071,-1.69358,1.34646,0.31643
2019-jun15,ens1,201907,-0.16165,-0.31389,0.57820,0.58868,-0.47476,0.46126,0.24647,0.56637,-0.05899,0.80338
2019-jun20,ens1,201907,-0.51537,-0.53948,0.82806,0.50161,0.32871,-0.50810,0.25456,-0.97225,0.52185,0.34995
2019-jun25,ens1,201907,-0.98759,0.06337,0.74892,0.36401,-0.70098,0.38932,0.41162,0.47354,0.40630,-0.40826
2019-jun30,ens1,201907,-0.01289,-0.36479,0.01623,0.50773,-0.51697,-0.65118,-0.15615,0.53920,-0.41049,1.94195
2019-jul15,ens1,201908,-0.45973,0.50115,0.29401,0.29234,-0.27815,0.28231,0.82302,-0.31576,0.66681,0.01290
2019-jul20,ens1,201908,-0.97816,-1.22838,-0.15955,-0.63192,0.36939,-0.32524,0.28375,-0.46743,0.54096,-1.76071
2019-jul25,ens1,201908,-1.39538,0.13413,-0.24312,1.19698,-0.47820,-0.06990,0.73128,0.75212,0.74490,0.86362
2019-jul30,ens1,201908,-0.33809,-0.56448,-0.93554,-0.95388,0.75951,0.33598,-0.32530,0.26758,-0.54809,1.05995
2019-aug14,ens1,201909,-0.63116,-0.31049,0.93532,1.42600,1.33108,-1.14550,0.74715,0.20930,0.31059,0.40209
2019-aug19,ens1,201909,-1.22125,-0.12228,0.58009,0.10393,1.58849,-0.75538,0.21380,1.23328,1.01092,0.54988
2019-aug24,ens1,201909,-0.47191,-0.79751,-0.27203,-0.47178,0.18189,0.72961,0.41206,0.38392,0.01058,0.01834
2019-aug29,ens1,201909,0.70701,-1.02010,0.23464,1.89318,1.26647,-0.52458,0.30717,0.47542,-0.53158,-0.71623
2020-jun15,ens1,202007,0.56746,1.31899,2.05631,0.73602,0.20038,0.02327,0.53907,-0.73582,1.22440,-0.19338
2020-jun20,ens1,202007,0.57449,-1.11635,0.67258,-0.34733,1.07175,0.41364,-0.37720,-0.50284,0.34731,-0.60387
2020-jun25,ens1,202007,0.17573,-1.59899,0.04212,-0.07646,-0.58671,-0.44558,-0.03965,-0.07519,0.12339,0.77039
2020-jun30,ens1,202007,-0.68151,-1.15292,-0.57406,0.18113,0.32575,1.03851,0.07786,1.18006,-0.05611,0.52898
2020-jul15,ens1,202008,0.55176,-0.14440,0.62903,0.51657,1.85613,0.64552,1.28205,-1.47868,1.17550,-0.86733
2020-jul20,ens1,202008,0.13010,-0.87525,-0.32659,-0.21389,0.60676,0.15937,0.86050,-0.44161,0.85555,-0.72678
2020-jul25,ens1,202008,-0.08148,-0.18240,0.48714,-0.85484,0.18122,-0.02617,-0.01370,-0.79056,0.63710,0.72418
2020-jul30,ens1,202008,-0.42277,-1.01625,-0.30707,0.11627,0.85757,0.85717,-0.49555,0.13828,-0.58770,-0.49203
2020-aug14,ens1,202009,0.24787,-0.47104,0.55368,-1.18080,-0.29811,1.14641,-0.06122,1.22856,1.24458,0.77899
2020-aug19,ens1,202009,0.18074,-1.41067,-0.35373,0.56547,0.79163,-0.02142,0.21384,-0.87819,0.42467,0.01143
2020-aug24,ens1,202009,-0.23559,-1.05017,-0.29785,-0.67570,0.89865,2.11009,0.21356,1.55083,2.54900,1.05721
2020-aug29,ens1,202009,-0.66291,-0.45160,0.50305,0.86727,1.02294,1.16115,0.94289,-1.09272,1.17478,0.32946
2021-jun15,ens1,202107,0.05017,1.41818,1.72188,0.34515,1.44943,0.29593,1.00571,-1.15728,2.21181,-0.72195
2021-jun20,ens1,202107,-0.20539,0.04196,0.08269,0.08952,0.57528,1.02592,1.42252,-0.57035,0.95042,0.06501
2021-jun25,ens1,202107,0.48319,1.21892,0.92777,1.20129,1.14657,1.06258,1.29804,-1.23054,0.87624,0.75947
2021-jun30,ens1,202107,-0.10837,1.19499,1.22648,0.35055,0.12947,-1.40745,1.13269,-0.49432,1.49108,-0.60951
2021-jul15,ens1,202108,-0.69395,0.89023,0.20118,0.50793,2.27824,2.00679,0.90405,0.61523,1.47069,-0.51365
2021-jul20,ens1,202108,-0.32391,0.96585,0.90488,1.05180,0.44511,-0.84937,0.86402,-0.25904,0.23394,-0.17036
2021-jul25,ens1,202108,0.01540,-1.14846,-0.50778,1.00274,1.77227,0.98050,0.33468,0.10353,0.67546,0.07578
2021-jul30,ens1,202108,-0.26177,0.10270,0.60166,0.73570,1.54398,0.86210,0.41678,-0.21240,1.78872,-0.21653
2021-aug14,ens1,202109,-0.13353,-0.36874,-0.78913,-1.49979,1.07966,1.50848,0.39257,-0.77987,-0.86573,-1.13333
2021-aug19,ens1,202109,-1.15780,-0.14611,-0.87342,0.42370,1.55087,0.97347,0.03192,-0.08737,0.85880,0.18973
2021-aug24,ens1,202109,-1.24992,-0.45900,-0.24424,0.69233,-1.52237,-0.09784,1.25554,-0.50174,-0.89550,0.27660
2021-aug29,ens1,202109,1.43405,1.97355,1.65923,0.49425,1.37327,2.06207,0.76194,-0.76297,1.78407,0.92136
2022-jun15,ens1,202207,0.11040,0.85525,1.26695,0.55926,-0.33735,0.21791,-0.27238,0.05247,-0.05560,-0.52730
2022-jun20,ens1,202207,-0.02064,1.77623,0.88570,-0.41934,0.15443,0.14849,0.12039,-1.08392,0.30643,0.19809
2022-jun25,ens1,202207,-0.65620,1.72626,1.19112,0.65106,0.70009,0.68689,0.72317,0.18153,1.63787,-0.55010
2022-jun30,ens1,202207,-0.15559,-0.29828,0.02273,0.69564,0.48242,0.52870,1.04668,-0.65818,1.09761,-1.01377
2022-jul15,ens1,202208,-1.44076,-0.76265,-0.16572,-0.03288,0.30041,-1.88998,0.06374,0.28884,0.64121,-0.93076
2022-jul20,ens1,202208,0.06857,-0.90285,0.82840,0.66761,0.22812,-0.32107,0.39136,-0.45028,0.53124,0.85683
2022-jul25,ens1,202208,-0.37880,-0.59375,-0.32836,-0.34163,0.53476,0.98241,0.61746,1.17596,0.50873,-0.77057
2022-jul30,ens1,202208,-0.42644,-0.43924,0.37351,0.63861,0.19829,-1.26583,-0.32965,-1.42535,1.00681,-0.24354
2022-aug14,ens1,202209,1.51081,1.16698,-0.00307,-0.10647,1.04223,-0.61452,1.36482,0.62197,-1.16376,-1.07384
2022-aug19,ens1,202209,0.19951,-0.38582,0.10390,-0.02981,0.26436,-0.37265,0.25188,-0.29432,-0.15214,-0.74048
2022-aug24,ens1,202209,-2.23060,-1.50746,-1.25389,0.18438,0.22785,-0.56978,-0.96524,1.36590,-1.25529,0.63606
2022-aug29,ens1,202209,0.53489,0.20083,-0.24559,-0.00668,0.39786,-0.40903,1.49496,-0.09913,0.32991,-1.16620
2023-jun15,ens1,202307,-0.70927,-0.75007,-0.34545,0.17989,0.56371,-0.64050,0.12424,0.84345,0.25430,-0.09344
2023-jun20,ens1,202307,-1.08891,0.19422,0.30961,0.37136,-0.61748,0.67796,1.59758,1.07547,0.16109,0.10705
2023-jun25,ens1,202307,0.01919,-1.17281,0.34806,-0.15304,0.53015,1.07065,0.74934,0.93074,0.71690,-0.61739
2023-jun30,ens1,202307,0.52933,1.05262,0.74673,0.99322,0.93470,0.44526,1.84821,0.09233,1.16183,0.21968
2023-jul15,ens1,202308,-1.70758,-0.62767,0.24181,1.20413,0.60706,0.21155,1.28574,0.67717,1.58822,0.22453
2023-jul20,ens1,202308,0.34083,0.22732,0.66908,0.81381,0.88145,0.84742,1.09013,0.00727,-0.33762,0.69520
2023-jul25,ens1,202308,-0.24487,-0.17320,0.15231,0.11858,1.25370,1.77338,1.17521,0.85108,0.30180,0.54052
2023-jul30,ens1,202308,0.12387,0.56897,-0.01352,1.81206,1.11164,1.68227,1.55856,1.34453,0.36702,0.66713
2023-aug14,ens1,202309,2.06309,1.42779,1.35340,0.22230,1.16044,1.01312,2.18706,0.75629,0.27748,-0.77128
2023-aug19,ens1,202309,-2.18773,-0.25154,-0.39856,2.58067,1.60291,0.96608,1.05329,1.96409,1.22551,-0.78230
2023-aug24,ens1,202309,-1.76441,-1.07004,-1.12751,0.59894,1.46341,1.07910,0.99885,-0.77479,1.34976,-0.84371
2023-aug29,ens1,202309,-0.57763,1.44167,0.38855,1.10020,1.66772,0.25188,2.90152,-2.85185,0.36724,0.93170
